text,label
do i need to wait to get my card before getting a pin,get_physical_card
How do I troubleshoot my contactless?,contactless_not_working
"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",declined_cash_withdrawal
At what age can a person open an account?,age_limit
"Please help me, as my topup amount has been reverted, i did it correctly. I think there is some defect in system.",top_up_reverted
My transfer is pending too long.,balance_not_updated_after_bank_transfer
"My payment has been declined!! What's going on, I thought everything was alright and working well?",declined_card_payment
Why is there are there two of the same transaction?,transaction_charged_twice
I'm confused as to why my top-up did not go through.,top_up_failed
Do you have charges now when you pay with a card?,card_payment_fee_charged
I am on vacation in Spain and need to change my pin.,change_pin
i didnt put that money in my account,cash_withdrawal_not_recognised
My card is broken,card_not_working
What is the delivery time for US?,card_delivery_estimate
When will my top-up go through?,pending_top_up
What is identity check?,why_verify_identity
What is the limits on the number of disposable cards I can have?,disposable_card_limits
I think something went wrong with my exchange between Russian Ruble and UK pounds. I was overcharged during the swap.,card_payment_wrong_exchange_rate
Why couldn't I get cash from an ATM?,declined_cash_withdrawal
There is a card payment I'm not familiar with.,card_payment_not_recognised
Why was my ATM withdrawal cancelled?,declined_cash_withdrawal
I withdrew cash and was charged,cash_withdrawal_charge
"Hi, I tried to top up my card today and it did not work. I have tried it in the past and it worked just fine but it won't do it anymore. Can you help me out?",top_up_failed
Are there any limits if I use these virtual cards?,disposable_card_limits
I've lost my card. What can I do about that?,lost_or_stolen_card
What are these disposable cards meant for?,get_disposable_virtual_card
I wanted to purchase some crypto. The app will not let me. What's going on here? I really want to make this exchange.,beneficiary_not_allowed
I haven't received my PIN yet. Do I need to get it from you?,get_physical_card
I do not feel comfortable verifying my identity.,why_verify_identity
Will you charge me if I top up by card?,top_up_by_card_charge
My card is almost going to expire.,card_about_to_expire
My account was charged a debit payment I don't recognize.,direct_debit_payment_not_recognised
I tried to pay with my card and it didn't work,declined_card_payment
How come I got blocked for entering wrong pins?,pin_blocked
How fast can I transfer something from China?,transfer_timing
i have yet to get my pin,get_physical_card
I bought something and already paid for it but now I don't see it.,reverted_card_payment?
Why is there an uknown charge showing on my account?,card_payment_not_recognised
"Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?",direct_debit_payment_not_recognised
I got the incorrect amount of money given to me from my account,wrong_amount_of_cash_received
My top-up is not working. Why is that?,top_up_failed
Can you find out why my credit card didn't process payment? It was declined for top up so what's the deal?,top_up_failed
Is USD free to top up with a US card?,top_up_by_card_charge
How do I know what exchange rate I will get?,exchange_rate
I'm still waiting for my card.,card_arrival
I need to figure out who has access to my card there are some payments I didn't make that are showing on the app.  Could you please help?,card_payment_not_recognised
I did a transfer and was charged a fee that should not have been charged!,transfer_fee_charged
"went somewhere else, need to change details",edit_personal_details
Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.,cash_withdrawal_charge
am afraid someone may have gained access to the info on my card.,compromised_card
How long does a transfer take to reach one's account.,transfer_timing
Can I make an account for my kids?,age_limit
I have a pending payment on my card.  Why?,pending_card_payment
What is the process for activating a new card.,activate_my_card
"Please help, the atm swallowed my card, what do I do?",card_swallowed
Please provide me a list of ATMs that accept my card.,atm_support
How do I find the refund on my statement?,Refund_not_showing_up
I used the ATM to get money out and did not realize I would be charged as much as I was or I would not have done that!,wrong_exchange_rate_for_cash_withdrawal
There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?,extra_charge_on_statement
what are you going to use my identification details for?,why_verify_identity
Do I have to pay for a physical card?,order_physical_card
Explain why my top up would be reverted.,top_up_reverted
"I received my card, how do I get it to work in the app?",card_linking
How do I start auto top up?,automatic_top_up
Is exchanging currencies a feature of the app?,exchange_via_app
I want to delete my account. How do I do this?,terminate_account
The terminal I paid at wouldn't take my card. Is something wrong?,contactless_not_working
Why do you need me to verify who I am?,why_verify_identity
Is my card ready for use or does it need activated and if so how?,activate_my_card
How do you calculate exchange rates?,exchange_rate
I want to use a cheque to pay.,top_up_by_cash_or_cheque
Could you please help me figure out why the seller has not received their money after I sent it.,pending_transfer
